,id,alias,name,image_url,url,review_count,rating,price,display_phone,Exact_Address,Postal_Code,City,Country,latitude,longitude,categories_list,menu_available,Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche
38,zSZ5-zMnusVLLEPOaJasSQ,au-petit-village-paris,Au Petit Village,https://s3-media3.fl.yelpcdn.com/bphoto/NWStTdTLwlZCcOyi97A0Sw/o.jpg,https://www.yelp.com/biz/au-petit-village-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,12,4.9,,+33 1 43 37 08 57,"06 rue Coypel, 75013 Paris, France",75013 Paris,Paris,FR,48.8332625215691,2.35616696743751,['French'],False,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00
39,qWY5_v3XjhSfaw3KrS9eOg,langousta-paris,Langousta,https://s3-media1.fl.yelpcdn.com/bphoto/SZ6IJE-88LjJuX8bFJ83Vg/o.jpg,https://www.yelp.com/biz/langousta-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,47,4.9,€€,+33 1 45 27 39 96,"20 rue Singer, 75016 Paris, France",75016 Paris,Paris,FR,48.856266,2.278149,['Seafood'],True,18:30-23:00,19:00-23:00,19:00-23:00,18:30-23:00,19:00-23:00,19:00-23:00,19:00-23:00
40,CPy8rmc-iCi9b0qPJFNklw,le-petit-pontoise-paris,Le Petit Pontoise,https://s3-media4.fl.yelpcdn.com/bphoto/ptnHEoJdDBNGK3ySLrwYfQ/o.jpg,https://www.yelp.com/biz/le-petit-pontoise-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,164,4.4,€€€,+33 1 43 29 25 20,"9 rue de Pontoise, 75005 Paris, France",75005 Paris,Paris,FR,48.8498845,2.3520959,['Bistros'],True,18:30-22:30,,18:30-22:30,18:30-22:30,18:30-22:30,18:30-22:30,18:30-22:30
41,wLgAxIB7111BcWLWh7KpFw,la-régalade-paris-3,La Régalade,https://s3-media3.fl.yelpcdn.com/bphoto/ZaxoANH0xBpvWlWqXlSl7A/o.jpg,https://www.yelp.com/biz/la-r%C3%A9galade-paris-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,110,4.5,€€€,+33 1 42 21 92 40,"106 rue Saint-Honoré, 75001 Paris, France",75001 Paris,Paris,FR,48.8616441182389,2.34201570904084,['French'],True,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00
42,1oxoB7psIur4Lry-KwdvSQ,le-bouquet-des-archives-paris-2,Le Bouquet des Archives,https://s3-media1.fl.yelpcdn.com/bphoto/WIlaoCoNm199mS7_W4ZuTg/o.jpg,https://www.yelp.com/biz/le-bouquet-des-archives-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,26,4.1,€€,+33 1 42 72 08 49,"31 rue des Archives, 75004 Paris, France",75004 Paris,Paris,FR,48.85936,2.355931,['Brasseries'],False,07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight)
43,aveslz7waP99LSjW_MnLBw,le-café-paris-5,Le Café,https://s3-media3.fl.yelpcdn.com/bphoto/eaz4V7aN3IlW8Fi6zovs5w/o.jpg,https://www.yelp.com/biz/le-caf%C3%A9-paris-5?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,68,4.3,€€,+33 1 40 39 08 00,"62 rue Tiquetonne, 75002 Paris, France",75002 Paris,Paris,FR,48.86483,2.34588,['Cafes'],False,08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight),09:00-02:00 (overnight)
44,hiqQTVdbpcQtgCqu2M6PqQ,le-cinq-paris,Le Cinq,https://s3-media3.fl.yelpcdn.com/bphoto/ibgI636NF0luQjvC9dpvAg/o.jpg,https://www.yelp.com/biz/le-cinq-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,167,4.7,€€€€,+33 1 49 52 71 54,"31 avenue George V, 75008 Paris, France",75008 Paris,Paris,FR,48.8688,2.30083,['French'],True,19:00-21:30,19:00-21:30,19:00-21:30,19:00-21:30,19:00-21:30,19:00-21:30,19:00-21:30
45,weiNgy7k32W5fmZoTaF-Bw,l-ange-20-paris-2,L'Ange 20,https://s3-media2.fl.yelpcdn.com/bphoto/cQLTZeJLsXO6uKOVWMbq4A/o.jpg,https://www.yelp.com/biz/l-ange-20-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,56,4.8,€€€,+33 1 49 96 58 39,"44 rue des Tournelles, 75004 Paris, France",75004 Paris,Paris,FR,48.8558083,2.3673799,['French'],False,,,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00
46,Hxqo84j1PWvo0-HizpHsuA,l-îlot-paris-2,L'îlot,https://s3-media2.fl.yelpcdn.com/bphoto/8L1Bi7fWygJ0ysKQ8frtPw/o.jpg,https://www.yelp.com/biz/l-%C3%AElot-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,73,4.4,€€,+33 6 95 12 86 61,"4 rue de la Corderie, 75003 Paris, France",75003 Paris,Paris,FR,48.8647842407227,2.36330199241638,['Seafood'],False,,18:30-22:30,18:30-22:30,18:30-22:30,18:30-22:30,18:30-22:30,
47,gOnfespYnOnHHKdtvsiLhQ,jozi-brunch-panthéon-paris,JOZI Brunch Panthéon,https://s3-media3.fl.yelpcdn.com/bphoto/TI2T3_osCHpurKxV_PBigQ/o.jpg,https://www.yelp.com/biz/jozi-brunch-panth%C3%A9on-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,44,4.9,€€,+33 6 06 06 06 06,"3 rue Valette, 75005 Paris, France",75005 Paris,Paris,FR,48.84787,2.34706,"['Coffee & Tea', 'Breakfast & Brunch']",False,08:00-16:30,08:00-16:30,08:00-16:30,08:00-16:30,08:00-16:30,09:00-17:30,09:00-17:30
48,-cSK_-y04p3oVu98DShiyQ,robert-et-louise-paris-2,Robert et Louise,https://s3-media1.fl.yelpcdn.com/bphoto/2dhBhZX6T5pnDoyrMqL5Kg/o.jpg,https://www.yelp.com/biz/robert-et-louise-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,386,4.2,€€€,+33 1 42 78 55 89,"64 rue Vieille du Temple, 75003 Paris, France",75003 Paris,Paris,FR,48.859081,2.359435,"['French', 'Steakhouses']",True,18:30-22:30,18:30-22:30,18:30-22:30,18:30-22:30,18:30-22:30,18:30-22:30,12:00-22:30
49,Mv_tdcgeN9Ox2Jju-ai0vA,brasserie-dubillot-paris-3,Brasserie Dubillot,https://s3-media2.fl.yelpcdn.com/bphoto/h1pyATFjJZOGK3SWeLi9kw/o.jpg,https://www.yelp.com/biz/brasserie-dubillot-paris-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,20,4.4,,+33 1 88 61 51 24,"222 Rue Saint-Denis, 75002 Paris, France",75002 Paris,Paris,FR,48.86809,2.35193,"['Brasseries', 'French']",True,09:00-00:00,09:00-00:00,09:00-00:00,09:00-00:00,09:00-00:30 (overnight),09:00-00:30 (overnight),09:00-00:00
50,Bn1ea1dkZZKvKIx-ju8sjw,le-voltaire-paris-2,Le Voltaire,https://s3-media1.fl.yelpcdn.com/bphoto/ju5dRTOLOd3w2lwwADkIcA/o.jpg,https://www.yelp.com/biz/le-voltaire-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,58,4.0,€€,+33 1 42 61 17 49,"27 quai Voltaire, 75007 Paris, France",75007 Paris,Paris,FR,48.85911,2.3303,['French'],False,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,
51,27VFs1Ug8oszQhNRKOx0Vg,camille-paris-4,Camille,https://s3-media1.fl.yelpcdn.com/bphoto/ao4c8tEE56kAczK6mAa9Iw/o.jpg,https://www.yelp.com/biz/camille-paris-4?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,125,4.1,€€€,+33 1 42 72 20 50,"24 rue des Francs Bourgeois, 75003 Paris, France",75003 Paris,Paris,FR,48.8577617015923,2.36071492187093,"['Bistros', 'Breakfast & Brunch']",False,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,10:00-23:30,10:00-23:30
52,ZxtU74SJMRoB8ZQXWwNtRQ,le-soufflé-paris-2,Le Soufflé,https://s3-media1.fl.yelpcdn.com/bphoto/5ZLG6wSHaxdRc6u9tYb4RQ/o.jpg,https://www.yelp.com/biz/le-souffl%C3%A9-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,357,4.3,€€€,+33 1 42 60 27 19,"36 rue du Mont Thabor, 75001 Paris, France",75001 Paris,Paris,FR,48.86645,2.32647,['French'],True,19:00-22:00,19:00-22:00,19:00-22:00,19:00-22:00,19:00-22:00,19:00-22:00,
53,e6RHSG0d94yzA3McN-eFxg,gemini-paris-2,Gemini,https://s3-media3.fl.yelpcdn.com/bphoto/YULDp2pKvo_AoZSyPPDWLw/o.jpg,https://www.yelp.com/biz/gemini-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,44,4.3,€€,+33 1 42 61 59 20,"16 rue des Halles, 75001 Paris, France",75001 Paris,Paris,FR,48.8593674647599,2.34705866389581,['Italian'],False,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00
54,O0i0ZFgXNYJMrYzuwn21gg,le-bougnat-paris,Le Bougnat,https://s3-media2.fl.yelpcdn.com/bphoto/4SzBoG7EbYhsynUNXyDB1w/o.jpg,https://www.yelp.com/biz/le-bougnat-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,7,4.7,€€,+33 1 42 78 47 67,"28 rue de Saintonge, 75003 Paris, France",75003 Paris,Paris,FR,48.86227,2.36316,['French'],False,,,,,,,
55,AzmLFVuOHT3QbfGcoLe4qg,happy-caffé-paris-2,Happy Caffé,https://s3-media1.fl.yelpcdn.com/bphoto/TvcmICrgIcZ2GX1d3MGD6g/o.jpg,https://www.yelp.com/biz/happy-caff%C3%A9-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,156,4.9,€,+33 9 53 52 96 91,"214 rue de Rivoli, 75001 Paris, France",75001 Paris,Paris,FR,48.86476,2.329615,"['Creperies', 'Sandwiches']",False,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00
56,KglDmt_BDOEqmBjJ8X2bPQ,le-relais-de-l-entrecôte-paris-3,Le Relais de l’Entrecôte,https://s3-media4.fl.yelpcdn.com/bphoto/2CAVyIV1WhilN-a1mn9mlA/o.jpg,https://www.yelp.com/biz/le-relais-de-l-entrec%C3%B4te-paris-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,606,4.0,€€€,+33 1 49 52 07 17,"15 rue Marbeuf, 75008 Paris, France",75008 Paris,Paris,FR,48.86808,2.30295,['Steakhouses'],True,19:00-23:30,19:00-23:30,19:00-23:30,19:00-23:30,19:00-23:30,19:00-23:30,19:00-23:30
57,Z5axFBqFr1WeUc2UjLW5Ww,tire-bouchon-paris,Tire Bouchon,https://s3-media2.fl.yelpcdn.com/bphoto/2CtfnNPHn9evv8s5fNzzIg/o.jpg,https://www.yelp.com/biz/tire-bouchon-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,10,4.4,,+33 1 43 26 39 11,"47 rue Descartes, 75005 Paris, France",75005 Paris,Paris,FR,48.84522,2.34919,['Restaurants'],False,,,,,,,
58,6WZd8cIbOf6rvh1ffWExJA,loulou-paris-4,Loulou,https://s3-media4.fl.yelpcdn.com/bphoto/qZeV0HIkI_rGlrIV4A6mIQ/o.jpg,https://www.yelp.com/biz/loulou-paris-4?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,173,3.9,€€,+33 1 46 34 86 64,"90 boulevard Saint-Germain, 75005 Paris, France",75005 Paris,Paris,FR,48.851192,2.344806,"['Gluten-Free', 'Breakfast & Brunch', 'Beer Bar']",True,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-19:00
59,xCkh4Sc0Ih6YAf4hEcrqQA,le-comptoir-paris-12,Le Comptoir,https://s3-media4.fl.yelpcdn.com/bphoto/3O7UfJD2M-USZxeFiZrGmw/o.jpg,https://www.yelp.com/biz/le-comptoir-paris-12?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,135,4.4,€€,+33 1 43 22 61 91,"18 avenue René Coty, 75014 Paris, France",75014 Paris,Paris,FR,48.8295898,2.33391,"['Bistros', 'Cafes']",False,07:00-01:30 (overnight),07:00-01:30 (overnight),07:00-01:30 (overnight),07:00-01:30 (overnight),07:00-01:30 (overnight),09:00-01:30 (overnight),09:00-01:00 (overnight)
60,fK5KhHO8az5LVmzOPsED2g,miznon-paris,Miznon,https://s3-media3.fl.yelpcdn.com/bphoto/LnQO8C9gVcAYgY2sR7Va4g/o.jpg,https://www.yelp.com/biz/miznon-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,201,4.4,€€,+33 1 42 74 83 58,"22 rue des Ecouffes, 75004 Paris, France",75004 Paris,Paris,FR,48.857097,2.359008,['Middle Eastern'],False,12:00-23:30,12:00-23:30,12:00-23:30,12:00-23:30,12:00-16:00,,12:00-23:30
61,usq5iWjjdFTeEFbpHjfRXQ,strada-café-paris,Strada Café,https://s3-media2.fl.yelpcdn.com/bphoto/lsrHlZT3vKl_UrcW4xv-bQ/o.jpg,https://www.yelp.com/biz/strada-caf%C3%A9-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,76,4.3,€,+33 1 44 61 09 28,"94 rue du Temple, 75003 Paris, France",75003 Paris,Paris,FR,48.863188,2.357273,"['Coffee & Tea', 'Breakfast & Brunch']",False,08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,10:00-18:30,10:00-18:30
62,6IzEt9Yj-piqR21DbrxEOg,tamarind-paris,Tamarind,https://s3-media1.fl.yelpcdn.com/bphoto/348QPwI58808HaQZAcGELQ/o.jpg,https://www.yelp.com/biz/tamarind-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,84,4.5,€€€,+33 1 48 87 34 20,"33 rue François Miron, 75004 Paris, France",75004 Paris,Paris,FR,48.85549,2.3582,['Thai'],True,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-22:30
63,cnD7XUAEZRrB3KBKf-121g,au-bon-accueil-clichy-2,Au Bon Accueil,https://s3-media3.fl.yelpcdn.com/bphoto/V4tbctc04z7bE9QzZ_rXxA/o.jpg,https://www.yelp.com/biz/au-bon-accueil-clichy-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,4,4.8,€,+33 1 47 39 27 56,"37 rue Madame de Sanzillon, 92110 Clichy, France",92110 Clichy,Clichy,FR,48.9036,2.31721,"['Bars', 'French']",False,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,,
64,23topFXsn2p7w35eXykIyw,les-mauvais-garcons-paris-5,Les Mauvais Garcons,https://s3-media3.fl.yelpcdn.com/bphoto/Vcs9kb2tp92TbdAknJwjMw/o.jpg,https://www.yelp.com/biz/les-mauvais-garcons-paris-5?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,64,4.0,€€€,+33 1 42 72 74 97,"4 rue des Mauvais Garcons, 75004 Paris, France",75004 Paris,Paris,FR,48.8568206,2.35507,['Lyonnais'],False,,,19:00-23:30,19:00-23:30,19:00-23:30,19:00-23:30,19:00-23:30
65,5R0DMxJc8iRukx4uGI7nQA,le-coupe-gorge-paris,Le Coupe Gorge,https://s3-media3.fl.yelpcdn.com/bphoto/VGT--i_b9zQW0W_Xv10WLQ/o.jpg,https://www.yelp.com/biz/le-coupe-gorge-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,44,4.7,€€€,+33 1 48 04 79 24,"2 rue de la Coutellerie, 75004 Paris, France",75004 Paris,Paris,FR,48.8574513,2.350399,['French'],True,,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,
66,vXBXu2G6YaiGHsH4wO3wEw,le-27-madame-paris,Le 27 Madame,https://s3-media4.fl.yelpcdn.com/bphoto/tYJBxZVIJDgx1KXSUbC_mg/o.jpg,https://www.yelp.com/biz/le-27-madame-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,9,4.9,,+33 1 45 48 69 57,"27 rue Madame, 75006 Paris, France",75006 Paris,Paris,FR,48.84978,2.33187,['French'],False,,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,12:00-15:30
67,zilE2uoIZQ6fpdWGv4mJXw,l-estrapade-paris,L'Estrapade,https://s3-media4.fl.yelpcdn.com/bphoto/k5B7GDkip2j-bPqgUkjLdw/o.jpg,https://www.yelp.com/biz/l-estrapade-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,53,4.7,€€€,+33 1 43 25 72 58,"15 rue de l'Estrapade, 75005 Paris, France",75005 Paris,Paris,FR,48.84479,2.34662,['French'],True,,20:00-22:00,19:00-22:00,19:00-22:00,19:00-22:00,19:00-22:00,
68,SILPu61sqx5oTuoyUVK4Tw,l-entente-paris,L'Entente,https://s3-media1.fl.yelpcdn.com/bphoto/TOryqGZxbFelCk4qBlWRnw/o.jpg,https://www.yelp.com/biz/l-entente-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,35,4.5,€€,+33 1 47 42 92 35,"13 rue Monsigny, 75002 Paris, France",75002 Paris,Paris,FR,48.869145,2.335391,"['British', 'Modern European']",True,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,18:00-23:00,09:00-23:00,09:00-23:00
69,AKjVaoytS_XrHBPX7iJeBQ,au-bon-accueil-paris-3,Au Bon Accueil,https://s3-media2.fl.yelpcdn.com/bphoto/2RKgUjkoOLyl3JrImGNA2w/o.jpg,https://www.yelp.com/biz/au-bon-accueil-paris-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,92,4.5,€€€,+33 1 47 05 46 11,"14 rue Monttessuy, 75007 Paris, France",75007 Paris,Paris,FR,48.8596099,2.2993434,['French'],False,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,,
70,tDSgQ7OSjH8t_4CUKF5w2A,la-rotonde-paris-3,La Rotonde,https://s3-media2.fl.yelpcdn.com/bphoto/9GdF6P4Jo5DPfX_xfaI6GQ/o.jpg,https://www.yelp.com/biz/la-rotonde-paris-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,192,4.0,€€€,+33 1 43 26 48 26,"105 boulevard du Montparnasse, 75006 Paris, France",75006 Paris,Paris,FR,48.8423557905769,2.32917424911591,['Brasseries'],False,07:30-01:00 (overnight),07:30-01:00 (overnight),07:30-01:00 (overnight),07:30-01:00 (overnight),07:30-01:00 (overnight),07:30-01:00 (overnight),07:30-01:00 (overnight)
71,bEvW28II36r2a-L_TWHS7Q,poulette-paris,Poulette,https://s3-media3.fl.yelpcdn.com/bphoto/qkHXvucv5Ud__w07GUd6Sw/o.jpg,https://www.yelp.com/biz/poulette-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,73,4.3,€€€,+33 9 53 62 89 17,"3 Rue Etienne Marcel, 75001 Paris, France",75001 Paris,Paris,FR,48.8634,2.35068,['French'],False,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-22:45
72,cSw70yMlnM0eeYo2b-WRGA,la-french-guinguette-paris,La French Guinguette,https://s3-media1.fl.yelpcdn.com/bphoto/UqX13siR6P34EvQZnYs-jQ/o.jpg,https://www.yelp.com/biz/la-french-guinguette-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,22,4.3,€€,,"58 rue Rambuteau, 75004 Paris, France",75004 Paris,Paris,FR,48.8617418954553,2.35155543990315,"['Cocktail Bars', 'French']",False,09:30-02:00 (overnight),09:30-02:00 (overnight),09:30-02:00 (overnight),09:30-02:00 (overnight),09:30-02:00 (overnight),09:30-02:00 (overnight),09:30-02:00 (overnight)
73,v5Noospim4MQhncZRpCuCA,le-petit-marché-paris-6,Le Petit Marché,https://s3-media2.fl.yelpcdn.com/bphoto/dvM04fxbliCBTQJ2JGGCXw/o.jpg,https://www.yelp.com/biz/le-petit-march%C3%A9-paris-6?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,116,4.3,€€€,+33 1 42 72 06 67,"9 rue Béarn, 75003 Paris, France",75003 Paris,Paris,FR,48.857267,2.366041,['French'],False,19:00-00:00,19:00-00:00,19:00-00:00,19:00-00:00,19:00-00:00,19:00-00:00,19:00-00:00
74,Aq_Bik-n7vJv4IyMPbSo9g,l-aller-retour-paris,L'Aller Retour,https://s3-media2.fl.yelpcdn.com/bphoto/3n8n9-qUKmiDkt2ekBf4Hw/o.jpg,https://www.yelp.com/biz/l-aller-retour-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,86,4.3,€€€,+33 1 42 78 01 21,"5 rue Charles François Dupuis, 75003 Paris, France",75003 Paris,Paris,FR,48.865353,2.363151,"['Wine Bars', 'Steakhouses']",True,19:30-00:30 (overnight),19:30-00:30 (overnight),19:30-00:30 (overnight),19:30-00:30 (overnight),19:30-00:30 (overnight),19:30-00:30 (overnight),19:30-00:30 (overnight)
75,y_-CiNR-pEGMiZk_aPeQmg,chez-margot-paris,Chez Margot,https://s3-media3.fl.yelpcdn.com/bphoto/JgfPgTHJopFjXPlbn6UcuQ/o.jpg,https://www.yelp.com/biz/chez-margot-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,73,4.2,€€,+33 1 42 72 39 85,"25 bis bd Henri IV, 75004 Paris, France",75004 Paris,Paris,FR,48.85192,2.3645,['French'],True,09:00-01:00 (overnight),09:00-01:00 (overnight),09:00-01:00 (overnight),09:00-01:00 (overnight),09:00-01:00 (overnight),09:00-01:00 (overnight),09:00-01:00 (overnight)
76,3drmuEM-hbUqOXVmZRtF4g,freddys-paris,Freddy's,https://s3-media4.fl.yelpcdn.com/bphoto/-_oWd1RdPpFpPg6sfggYkw/o.jpg,https://www.yelp.com/biz/freddys-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,68,4.6,€€€,,"54 rue de Seine, 75006 Paris, France",75006 Paris,Paris,FR,48.85424,2.33685,"['Tapas Bars', 'French', 'Steakhouses']",False,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00
